A,B,W
AF379125,Telaprevir,1.3938469133037759
AF379125,Buprenorphine,1.3938469133037759
AF379125,Methadone,1.3938469133037759
AF379125,Peginterferon alfa-2b,1.3938469133037759
AF379125,Peginterferon alfa-2a,1.3938469133037759
KX111894,Glecaprevir,1.3944967012109346
KX111894,Pibrentasvir,1.3944967012109346
KX111894,Velpatasvir,1.3944967012109346
KX111894,Asunaprevir,1.3944967012109346
KX111894,Grazoprevir,1.3944967012109346
KX111894,Elbasvir,1.3944967012109346
KX111894,Hepatitis A Vaccine,1.3944967012109346
KX111894,Dasabuvir,1.3944967012109346
KX111894,Ledipasvir,1.3944967012109346
KX111894,Boceprevir,1.3944967012109346
KX111894,CTS-1027,1.3247718661503878
KX111894,Telaprevir,1.3944967012109346
KX111894,Buprenorphine,1.3944967012109346
KX111894,Methadone,1.3944967012109346
KX111894,Peginterferon alfa-2b,1.3944967012109346
KX111894,Peginterferon alfa-2a,1.3944967012109346
AF551402,Glecaprevir,1.3949141739689022
AF551402,Pibrentasvir,1.3949141739689022
AF551402,Velpatasvir,1.3949141739689022
AF551402,Asunaprevir,1.3949141739689022
AF551402,Grazoprevir,1.3949141739689022
AF551402,Elbasvir,1.3949141739689022
AF551402,Hepatitis A Vaccine,1.3949141739689022
AF551402,Dasabuvir,1.3949141739689022
AF551402,Ledipasvir,1.3949141739689022
AF551402,Boceprevir,1.3949141739689022
AF551402,CTS-1027,1.3251684652704567
AF551402,Telaprevir,1.3949141739689022
AF551402,Buprenorphine,1.3949141739689022
AF551402,Methadone,1.3949141739689022
AF551402,Peginterferon alfa-2b,1.3949141739689022
AF551402,Peginterferon alfa-2a,1.3949141739689022
AF207450,Glecaprevir,1.395277660550169
AF207450,Pibrentasvir,1.395277660550169
AF207450,Velpatasvir,1.395277660550169
AF207450,Asunaprevir,1.395277660550169
AF207450,Grazoprevir,1.395277660550169
AF207450,Elbasvir,1.395277660550169
AF207450,Hepatitis A Vaccine,1.395277660550169
AF207450,Dasabuvir,1.395277660550169
AF207450,Ledipasvir,1.395277660550169
AF207450,Boceprevir,1.395277660550169
AF207450,CTS-1027,1.3255137775226609
AF207450,Telaprevir,1.395277660550169
AF207450,Buprenorphine,1.395277660550169
AF207450,Methadone,1.395277660550169
AF207450,Peginterferon alfa-2b,1.395277660550169
AF207450,Peginterferon alfa-2a,1.395277660550169
AB516711,"Rabies virus inactivated antigen, A",1.306766666167361
LC037652,Palivizumab,1.3934764713803272
AY629544,Glecaprevir,1.3965950194142858
AY629544,Pibrentasvir,1.3965950194142858
AY629544,Velpatasvir,1.3965950194142858
AY629544,Asunaprevir,1.3965950194142858
AY629544,Grazoprevir,1.3965950194142858
AY629544,Elbasvir,1.3965950194142858
AY629544,Hepatitis A Vaccine,1.3965950194142858
AY629544,Dasabuvir,1.3965950194142858
AY629544,Ledipasvir,1.3965950194142858
AY629544,Boceprevir,1.3965950194142858
AY629544,CTS-1027,1.3267652684435711
AY629544,Telaprevir,1.3965950194142858
AY629544,Buprenorphine,1.3965950194142858
AY629544,Methadone,1.3965950194142858
AY629544,Peginterferon alfa-2b,1.3965950194142858
AY629544,Peginterferon alfa-2a,1.3965950194142858
LC468661,Rotavirus vaccine,1.47725757608367
MG595950,Rotavirus vaccine,1.4774634795000496
MG788578,Rotavirus vaccine,1.478188528060656
AY188162,Glecaprevir,1.3982690017807795
AY188162,Pibrentasvir,1.3982690017807795
AY188162,Velpatasvir,1.3982690017807795
AY188162,Asunaprevir,1.3982690017807795
AY188162,Grazoprevir,1.3982690017807795
AY188162,Elbasvir,1.3982690017807795
AY188162,Hepatitis A Vaccine,1.3982690017807795
AY188162,Dasabuvir,1.3982690017807795
AY188162,Ledipasvir,1.3982690017807795
AY188162,Boceprevir,1.3982690017807795
AY188162,CTS-1027,1.328355551691741
AY188162,Telaprevir,1.3982690017807795
AY188162,Buprenorphine,1.3982690017807795
AY188162,Methadone,1.3982690017807795
AY188162,Peginterferon alfa-2b,1.3982690017807795
AY188162,Peginterferon alfa-2a,1.3982690017807795
AY245852,"Rabies virus inactivated antigen, A",1.3092130209323427
AY272296,Glecaprevir,1.398490451029666
AY272296,Pibrentasvir,1.398490451029666
AY272296,Velpatasvir,1.398490451029666
AY272296,Asunaprevir,1.398490451029666
AY272296,Grazoprevir,1.398490451029666
AY272296,Elbasvir,1.398490451029666
AY272296,Hepatitis A Vaccine,1.398490451029666
AY272296,Dasabuvir,1.398490451029666
AY272296,Ledipasvir,1.398490451029666
AY272296,Boceprevir,1.398490451029666
AY272296,CTS-1027,1.3285659284781828
AY272296,Telaprevir,1.398490451029666
AY272296,Buprenorphine,1.398490451029666
AY272296,Methadone,1.398490451029666
AY272296,Peginterferon alfa-2b,1.398490451029666
AY272296,Peginterferon alfa-2a,1.398490451029666
AY766740,Glecaprevir,1.4003938396272968
AY766740,Pibrentasvir,1.4003938396272968
AY766740,Velpatasvir,1.4003938396272968
AY766740,Asunaprevir,1.4003938396272968
AY766740,Grazoprevir,1.4003938396272968
AY766740,Elbasvir,1.4003938396272968
AY766740,Hepatitis A Vaccine,1.4003938396272968
AY766740,Dasabuvir,1.4003938396272968
AY766740,Ledipasvir,1.4003938396272968
AY766740,Boceprevir,1.4003938396272968
AY766740,CTS-1027,1.330374147645932
AY766740,Telaprevir,1.4003938396272968
AY766740,Buprenorphine,1.4003938396272968
AY766740,Methadone,1.4003938396272968
AY766740,Peginterferon alfa-2b,1.4003938396272968
AY766740,Peginterferon alfa-2a,1.4003938396272968
AF379476,Glecaprevir,1.4021892477713571
AF379476,Pibrentasvir,1.4021892477713571
AF379476,Velpatasvir,1.4021892477713571
AF379476,Asunaprevir,1.4021892477713571
AF379476,Grazoprevir,1.4021892477713571
AF379476,Elbasvir,1.4021892477713571
AF379476,Hepatitis A Vaccine,1.4021892477713571
AF379476,Dasabuvir,1.4021892477713571
AF379476,Ledipasvir,1.4021892477713571
AF379476,Boceprevir,1.4021892477713571
AF379476,CTS-1027,1.3320797853827897
AF379476,Telaprevir,1.4021892477713571
AF379476,Buprenorphine,1.4021892477713571
AF379476,Methadone,1.4021892477713571
AF379476,Peginterferon alfa-2b,1.4021892477713571
AF379476,Peginterferon alfa-2a,1.4021892477713571
KX111961,Glecaprevir,1.4044048750201543
KX111961,Pibrentasvir,1.4044048750201543
KX111961,Velpatasvir,1.4044048750201543
KX111961,Asunaprevir,1.4044048750201543
KX111961,Grazoprevir,1.4044048750201543
KX111961,Elbasvir,1.4044048750201543
KX111961,Hepatitis A Vaccine,1.4044048750201543
KX111961,Dasabuvir,1.4044048750201543
KX111961,Ledipasvir,1.4044048750201543
KX111961,Boceprevir,1.4044048750201543
KX111961,CTS-1027,1.3341846312691468
KX111961,Telaprevir,1.4044048750201543
KX111961,Buprenorphine,1.4044048750201543
KX111961,Methadone,1.4044048750201543
KX111961,Peginterferon alfa-2b,1.4044048750201543
KX111961,Peginterferon alfa-2a,1.4044048750201543
AY272318,Glecaprevir,1.405384432400164
AY272318,Pibrentasvir,1.405384432400164
AY272318,Velpatasvir,1.405384432400164
AY272318,Asunaprevir,1.405384432400164
AY272318,Grazoprevir,1.405384432400164
AY272318,Elbasvir,1.405384432400164
AY272318,Hepatitis A Vaccine,1.405384432400164
AY272318,Dasabuvir,1.405384432400164
AY272318,Ledipasvir,1.405384432400164
AY272318,Boceprevir,1.405384432400164
AY272318,CTS-1027,1.3351152107801558
AY272318,Telaprevir,1.405384432400164
AY272318,Buprenorphine,1.405384432400164
AY272318,Methadone,1.405384432400164
AY272318,Peginterferon alfa-2b,1.405384432400164
AY272318,Peginterferon alfa-2a,1.405384432400164
AF221311,Glecaprevir,1.4053891174570798
AF221311,Pibrentasvir,1.4053891174570798
AF221311,Velpatasvir,1.4053891174570798
AF221311,Asunaprevir,1.4053891174570798
AF221311,Grazoprevir,1.4053891174570798
AF221311,Elbasvir,1.4053891174570798
AF221311,Hepatitis A Vaccine,1.4053891174570798
AF221311,Dasabuvir,1.4053891174570798
AF221311,Ledipasvir,1.4053891174570798
AF221311,Boceprevir,1.4053891174570798
AF221311,CTS-1027,1.3351196615842258
AF221311,Telaprevir,1.4053891174570798
AF221311,Buprenorphine,1.4053891174570798
AF221311,Methadone,1.4053891174570798
AF221311,Peginterferon alfa-2b,1.4053891174570798
AF221311,Peginterferon alfa-2a,1.4053891174570798
AY306684,Glecaprevir,1.406217075600772
AY306684,Pibrentasvir,1.406217075600772
AY306684,Velpatasvir,1.406217075600772
AY306684,Asunaprevir,1.406217075600772
AY306684,Grazoprevir,1.406217075600772
AY306684,Elbasvir,1.406217075600772
AY306684,Hepatitis A Vaccine,1.406217075600772
AY306684,Dasabuvir,1.406217075600772
AY306684,Ledipasvir,1.406217075600772
AY306684,Boceprevir,1.406217075600772
AY306684,CTS-1027,1.3359062218207334
AY306684,Telaprevir,1.406217075600772
AY306684,Buprenorphine,1.406217075600772
AY306684,Methadone,1.406217075600772
AY306684,Peginterferon alfa-2b,1.406217075600772
AY306684,Peginterferon alfa-2a,1.406217075600772
AY272839,Glecaprevir,1.4069617077193552
AY272839,Pibrentasvir,1.4069617077193552
AY272839,Velpatasvir,1.4069617077193552
AY272839,Asunaprevir,1.4069617077193552
AY272839,Grazoprevir,1.4069617077193552
AY272839,Elbasvir,1.4069617077193552
AY272839,Hepatitis A Vaccine,1.4069617077193552
AY272839,Dasabuvir,1.4069617077193552
AY272839,Ledipasvir,1.4069617077193552
AY272839,Boceprevir,1.4069617077193552
AY272839,CTS-1027,1.336613622333387
AY272839,Telaprevir,1.4069617077193552
AY272839,Buprenorphine,1.4069617077193552
AY272839,Methadone,1.4069617077193552
AY272839,Peginterferon alfa-2b,1.4069617077193552
AY272839,Peginterferon alfa-2a,1.4069617077193552
AY793224,Glecaprevir,1.4081368777325474
AY793224,Pibrentasvir,1.4081368777325474
AY793224,Velpatasvir,1.4081368777325474
AY793224,Asunaprevir,1.4081368777325474
AY793224,Grazoprevir,1.4081368777325474
AY793224,Elbasvir,1.4081368777325474
AY793224,Hepatitis A Vaccine,1.4081368777325474
AY793224,Dasabuvir,1.4081368777325474
AY793224,Ledipasvir,1.4081368777325474
AY793224,Boceprevir,1.4081368777325474
AY793224,CTS-1027,1.33773003384592
AY793224,Telaprevir,1.4081368777325474
AY793224,Buprenorphine,1.4081368777325474
AY793224,Methadone,1.4081368777325474
AY793224,Peginterferon alfa-2b,1.4081368777325474
AY793224,Peginterferon alfa-2a,1.4081368777325474
AJ303307,Glecaprevir,1.408343641305331
AJ303307,Pibrentasvir,1.408343641305331
AJ303307,Velpatasvir,1.408343641305331
AJ303307,Asunaprevir,1.408343641305331
AJ303307,Grazoprevir,1.408343641305331
AJ303307,Elbasvir,1.408343641305331
AJ303307,Hepatitis A Vaccine,1.408343641305331
AJ303307,Dasabuvir,1.408343641305331
AJ303307,Ledipasvir,1.408343641305331
AJ303307,Boceprevir,1.408343641305331
AJ303307,CTS-1027,1.3379264592400644
AJ303307,Telaprevir,1.408343641305331
AJ303307,Buprenorphine,1.408343641305331
AJ303307,Methadone,1.408343641305331
AJ303307,Peginterferon alfa-2b,1.408343641305331
AJ303307,Peginterferon alfa-2a,1.408343641305331
AY629517,Glecaprevir,1.4086947401034808
AY629517,Pibrentasvir,1.4086947401034808
AY629517,Velpatasvir,1.4086947401034808
AY629517,Asunaprevir,1.4086947401034808
AY629517,Grazoprevir,1.4086947401034808
AY629517,Elbasvir,1.4086947401034808
AY629517,Hepatitis A Vaccine,1.4086947401034808
AY629517,Dasabuvir,1.4086947401034808
AY629517,Ledipasvir,1.4086947401034808
AY629517,Boceprevir,1.4086947401034808
AY629517,CTS-1027,1.3382600030983067
AY629517,Telaprevir,1.4086947401034808
AY629517,Buprenorphine,1.4086947401034808
AY629517,Methadone,1.4086947401034808
AY629517,Peginterferon alfa-2b,1.4086947401034808
AY629517,Peginterferon alfa-2a,1.4086947401034808
AF462894,Glecaprevir,1.408748928571626
AF462894,Pibrentasvir,1.408748928571626
AF462894,Velpatasvir,1.408748928571626
AF462894,Asunaprevir,1.408748928571626
AF462894,Grazoprevir,1.408748928571626
AF462894,Elbasvir,1.408748928571626
AF462894,Hepatitis A Vaccine,1.408748928571626
AF462894,Dasabuvir,1.408748928571626
AF462894,Ledipasvir,1.408748928571626
AF462894,Boceprevir,1.408748928571626
AF462894,CTS-1027,1.3383114821430449
AF462894,Telaprevir,1.408748928571626
AF462894,Buprenorphine,1.408748928571626
AF462894,Methadone,1.408748928571626
AF462894,Peginterferon alfa-2b,1.408748928571626
AF462894,Peginterferon alfa-2a,1.408748928571626
AY629540,Glecaprevir,1.408751181288484
AY629540,Pibrentasvir,1.408751181288484
AY629540,Velpatasvir,1.408751181288484
AY629540,Asunaprevir,1.408751181288484
AY629540,Grazoprevir,1.408751181288484
AY629540,Elbasvir,1.408751181288484
AY629540,Hepatitis A Vaccine,1.408751181288484
AY629540,Dasabuvir,1.408751181288484
AY629540,Ledipasvir,1.408751181288484
AY629540,Boceprevir,1.408751181288484
AY629540,CTS-1027,1.3383136222240597
AY629540,Telaprevir,1.408751181288484
AY629540,Buprenorphine,1.408751181288484
AY629540,Methadone,1.408751181288484
AY629540,Peginterferon alfa-2b,1.408751181288484
AY629540,Peginterferon alfa-2a,1.408751181288484
AF551357,Glecaprevir,1.408771987665555
AF551357,Pibrentasvir,1.408771987665555
AF551357,Velpatasvir,1.408771987665555
AF551357,Asunaprevir,1.408771987665555
AF551357,Grazoprevir,1.408771987665555
AF551357,Elbasvir,1.408771987665555
AF551357,Hepatitis A Vaccine,1.408771987665555
AF551357,Dasabuvir,1.408771987665555
AF551357,Ledipasvir,1.408771987665555
AF551357,Boceprevir,1.408771987665555
AF551357,CTS-1027,1.3383333882822772
AF551357,Telaprevir,1.408771987665555
AF551357,Buprenorphine,1.408771987665555
AF551357,Methadone,1.408771987665555
AF551357,Peginterferon alfa-2b,1.408771987665555
AF551357,Peginterferon alfa-2a,1.408771987665555
MG595932,Rotavirus vaccine,1.489751525163202
AJ303303,Glecaprevir,1.4098411383281126
AJ303303,Pibrentasvir,1.4098411383281126
AJ303303,Velpatasvir,1.4098411383281126
AJ303303,Asunaprevir,1.4098411383281126
AJ303303,Grazoprevir,1.4098411383281126
AJ303303,Elbasvir,1.4098411383281126
AJ303303,Hepatitis A Vaccine,1.4098411383281126
AJ303303,Dasabuvir,1.4098411383281126
AJ303303,Ledipasvir,1.4098411383281126
AJ303303,Boceprevir,1.4098411383281126
AJ303303,CTS-1027,1.339349081411707
AJ303303,Telaprevir,1.4098411383281126
AJ303303,Buprenorphine,1.4098411383281126
AJ303303,Methadone,1.4098411383281126
AJ303303,Peginterferon alfa-2b,1.4098411383281126
AJ303303,Peginterferon alfa-2a,1.4098411383281126
AF473781,Glecaprevir,1.4102954328537969
AF473781,Pibrentasvir,1.4102954328537969
AF473781,Velpatasvir,1.4102954328537969
AF473781,Asunaprevir,1.4102954328537969
AF473781,Grazoprevir,1.4102954328537969
AF473781,Elbasvir,1.4102954328537969
AF473781,Hepatitis A Vaccine,1.4102954328537969
AF473781,Dasabuvir,1.4102954328537969
AF473781,Ledipasvir,1.4102954328537969
AF473781,Boceprevir,1.4102954328537969
AF473781,CTS-1027,1.3397806612111074
AF473781,Telaprevir,1.4102954328537969
AF473781,Buprenorphine,1.4102954328537969
AF473781,Methadone,1.4102954328537969
AF473781,Peginterferon alfa-2b,1.4102954328537969
AF473781,Peginterferon alfa-2a,1.4102954328537969
KY181921,Glecaprevir,1.4112939809588538
KY181921,Pibrentasvir,1.4112939809588538
KY181921,Velpatasvir,1.4112939809588538
KY181921,Asunaprevir,1.4112939809588538
KY181921,Grazoprevir,1.4112939809588538
KY181921,Elbasvir,1.4112939809588538
KY181921,Hepatitis A Vaccine,1.4112939809588538
KY181921,Dasabuvir,1.4112939809588538
KY181921,Ledipasvir,1.4112939809588538
KY181921,Boceprevir,1.4112939809588538
KY181921,CTS-1027,1.3407292819109111
KY181921,Telaprevir,1.4112939809588538
KY181921,Buprenorphine,1.4112939809588538
KY181921,Methadone,1.4112939809588538
KY181921,Peginterferon alfa-2b,1.4112939809588538
KY181921,Peginterferon alfa-2a,1.4112939809588538
AJ560444,Glecaprevir,1.4118450789612784
AJ560444,Pibrentasvir,1.4118450789612784
AJ560444,Velpatasvir,1.4118450789612784
AJ560444,Asunaprevir,1.4118450789612784
AJ560444,Grazoprevir,1.4118450789612784
AJ560444,Elbasvir,1.4118450789612784
AJ560444,Hepatitis A Vaccine,1.4118450789612784
AJ560444,Dasabuvir,1.4118450789612784
AJ560444,Ledipasvir,1.4118450789612784
AJ560444,Boceprevir,1.4118450789612784
AJ560444,CTS-1027,1.3412528250132143
AJ560444,Telaprevir,1.4118450789612784
AJ560444,Buprenorphine,1.4118450789612784
AJ560444,Methadone,1.4118450789612784
AJ560444,Peginterferon alfa-2b,1.4118450789612784
AJ560444,Peginterferon alfa-2a,1.4118450789612784
MK417768,Rotavirus vaccine,1.4920637415387132
AY224838,Glecaprevir,1.4120059937342069
AY224838,Pibrentasvir,1.4120059937342069
AY224838,Velpatasvir,1.4120059937342069
AY224838,Asunaprevir,1.4120059937342069
AY224838,Grazoprevir,1.4120059937342069
AY224838,Elbasvir,1.4120059937342069
AY224838,Hepatitis A Vaccine,1.4120059937342069
AY224838,Dasabuvir,1.4120059937342069
AY224838,Ledipasvir,1.4120059937342069
AY224838,Boceprevir,1.4120059937342069
AY224838,CTS-1027,1.3414056940474968
AY224838,Telaprevir,1.4120059937342069
AY224838,Buprenorphine,1.4120059937342069
AY224838,Methadone,1.4120059937342069
AY224838,Peginterferon alfa-2b,1.4120059937342069
AY224838,Peginterferon alfa-2a,1.4120059937342069
AY712833,Glecaprevir,1.4120844016213758
AY712833,Pibrentasvir,1.4120844016213758
AY712833,Velpatasvir,1.4120844016213758
AY712833,Asunaprevir,1.4120844016213758
AY712833,Grazoprevir,1.4120844016213758
AY712833,Elbasvir,1.4120844016213758
AY712833,Hepatitis A Vaccine,1.4120844016213758
AY712833,Dasabuvir,1.4120844016213758
AY712833,Ledipasvir,1.4120844016213758
AY712833,Boceprevir,1.4120844016213758
AY712833,CTS-1027,1.341480181540307
AY712833,Telaprevir,1.4120844016213758
AY712833,Buprenorphine,1.4120844016213758
AY712833,Methadone,1.4120844016213758
AY712833,Peginterferon alfa-2b,1.4120844016213758
AY712833,Peginterferon alfa-2a,1.4120844016213758
AB544239,"Rabies virus inactivated antigen, A",1.3228975958493423
LC468702,Rotavirus vaccine,1.4926035140290723
AY632120,Glecaprevir,1.4128203476271683
AY632120,Pibrentasvir,1.4128203476271683
AY632120,Velpatasvir,1.4128203476271683
AY632120,Asunaprevir,1.4128203476271683
AY632120,Grazoprevir,1.4128203476271683
AY632120,Elbasvir,1.4128203476271683
AY632120,Hepatitis A Vaccine,1.4128203476271683
AY632120,Dasabuvir,1.4128203476271683
AY632120,Ledipasvir,1.4128203476271683
AY632120,Boceprevir,1.4128203476271683
AY632120,CTS-1027,1.3421793302458098
AY632120,Telaprevir,1.4128203476271683
AY632120,Buprenorphine,1.4128203476271683
AY632120,Methadone,1.4128203476271683
AY632120,Peginterferon alfa-2b,1.4128203476271683
AY632120,Peginterferon alfa-2a,1.4128203476271683
AF551537,Glecaprevir,1.4137852293914603
AF551537,Pibrentasvir,1.4137852293914603
AF551537,Velpatasvir,1.4137852293914603
AF551537,Asunaprevir,1.4137852293914603
AF551537,Grazoprevir,1.4137852293914603
AF551537,Elbasvir,1.4137852293914603
AF551537,Hepatitis A Vaccine,1.4137852293914603
AF551537,Dasabuvir,1.4137852293914603
AF551537,Ledipasvir,1.4137852293914603
AF551537,Boceprevir,1.4137852293914603
AF551537,CTS-1027,1.3430959679218872
AF551537,Telaprevir,1.4137852293914603
AF551537,Buprenorphine,1.4137852293914603
AF551537,Methadone,1.4137852293914603
AF551537,Peginterferon alfa-2b,1.4137852293914603
AF551537,Peginterferon alfa-2a,1.4137852293914603
